,teamId,playerId,playerName,min,xg,xgot,eventType,team_color,match_id,isOwnGoal,x,y,situation,teamName
8474,8455,749736,Kai Havertz,90,0.2071621269,0.554,AttemptSaved,#064b95,3901262,FALSE,99.87931035,32.55125,RegularPlay,Chelsea
8475,9825,207236,Granit Xhaka,90,0.03954718262,0.0953,AttemptSaved,#bd0510,3901262,FALSE,79.78203884,39.9652381,RegularPlay,Arsenal
8476,8456,974753,Julián Álvarez,2,0.05329727381,0.1311,AttemptSaved,#69A8D8,3901208,FALSE,79.78203884,29.37952381,RegularPlay,Manchester City
8477,8456,278343,Riyad Mahrez,9,0.09928927571,0.2804,AttemptSaved,#69A8D8,3901208,FALSE,87.64117647,32.85625,RegularPlay,Manchester City
8478,8456,417068,Nathan Aké,10,0.06814049929,NA,Miss,#69A8D8,3901208,FALSE,96.31578947,39.04071429,FromCorner,Manchester City
8479,8654,307317,Vladimir Coufal,14,0.01399179362,NA,Miss,#66192C,3901208,FALSE,75.84029126,31.1025,SetPiece,West Ham United
8480,8456,737066,Erling Braut Haaland,24,0.1809246689,NA,Miss,#69A8D8,3901208,FALSE,103.2931034,28.62309524,RegularPlay,Manchester City
8481,8654,523825,Jarrod Bowen,29,0.2353177667,0.3774,AttemptSaved,#66192C,3901208,FALSE,103.7672414,27.36238095,ThrowInSetPiece,West Ham United
8482,8456,312765,Jack Grealish,30,0.04932077602,NA,Post,#69A8D8,3901208,FALSE,95.64035088,47.64407643,RegularPlay,Manchester City
8483,8456,675088,Rodri,32,0.2190274149,NA,Post,#69A8D8,3901208,FALSE,91.1,36.5925,RegularPlay,Manchester City
8484,8456,263653,John Stones,35,0.1034196541,NA,Miss,#69A8D8,3901208,FALSE,95.7368421,33.2375,FromCorner,Manchester City
8485,8456,675088,Rodri,37,0.05646070838,NA,AttemptSaved,#69A8D8,3901208,FALSE,94.77192982,29.7997619,SetPiece,Manchester City
8486,8654,683450,Pablo Fornals,42,0.02645417303,NA,Miss,#66192C,3901208,FALSE,84.39951456,25.4759375,RegularPlay,West Ham United
8487,8456,417068,Nathan Aké,49,0.480060339,0.2295,Goal,#69A8D8,3901208,FALSE,100.9224138,30.87375,SetPiece,Manchester City
8488,8456,312765,Jack Grealish,52,0.07664382458,NA,AttemptSaved,#69A8D8,3901208,FALSE,86.675,36.21125,RegularPlay,Manchester City
8489,8456,312765,Jack Grealish,54,0.02057164907,NA,Miss,#69A8D8,3901208,FALSE,83.27330097,48.62496815,RegularPlay,Manchester City
8490,8456,974753,Julián Álvarez,69,0.0603950657,0.2879,AttemptSaved,#69A8D8,3901208,FALSE,81.47135922,34.38125,RegularPlay,Manchester City
8491,8456,737066,Erling Braut Haaland,70,0.5156906843,0.7279,Goal,#69A8D8,3901208,FALSE,91.3,41.888125,FastBreak,Manchester City
8492,8456,263653,John Stones,79,0.1533082277,NA,Miss,#69A8D8,3901208,FALSE,91.2,29.96785714,RegularPlay,Manchester City
8493,8654,683450,Pablo Fornals,80,0.02683737688,NA,Miss,#66192C,3901208,FALSE,50.975,32.55125,FastBreak,West Ham United
8494,8456,815006,Phil Foden,85,0.02709419094,0.0289,Goal,#69A8D8,3901208,FALSE,83.16067961,31.56,FromCorner,Manchester City
8495,8654,766435,Lucas Paquetá,89,0.03433597833,0.1194,AttemptSaved,#66192C,3901208,FALSE,97.57017544,49.39566879,RegularPlay,West Ham United
8496,8654,683450,Pablo Fornals,89,0.09971510619,NA,AttemptSaved,#66192C,3901208,FALSE,95.35087719,30.05190476,RegularPlay,West Ham United
8497,8456,815006,Phil Foden,90,0.1388619095,0.3829,AttemptSaved,#69A8D8,3901208,FALSE,97.95614035,38.78857143,RegularPlay,Manchester City
8498,10260,967622,Antony,2,0.3749631345,NA,Miss,#C70101,3901205,FALSE,90,36.51625,RegularPlay,Manchester United
8499,10204,862608,Kaoru Mitoma,4,0.3980221152,0.2289,AttemptSaved,#0850A0,3901205,FALSE,94.28947368,42.6396875,RegularPlay,Brighton & Hove Albion
8500,10260,422685,Bruno Fernandes,10,0.05157503858,NA,Miss,#C70101,3901205,FALSE,87.31911765,30.256,RegularPlay,Manchester United
8501,10204,862608,Kaoru Mitoma,13,0.1185453683,NA,Miss,#0850A0,3901205,FALSE,97.95614035,40.55357143,RegularPlay,Brighton & Hove Albion
8502,10204,303346,Adam Webster,17,0.07703266293,0.0878,AttemptSaved,#0850A0,3901205,FALSE,97.28070175,32.17,FromCorner,Brighton & Hove Albion
8503,10260,696365,Marcus Rashford,19,0.08374194056,NA,AttemptSaved,#C70101,3901205,FALSE,100.5431034,44.84152866,FastBreak,Manchester United
8504,10260,967622,Antony,20,0.08208832145,NA,Miss,#C70101,3901205,FALSE,94.28947368,44.63133758,RegularPlay,Manchester United
8505,10260,208494,Casemiro,26,0.1001455486,NA,Miss,#C70101,3901205,FALSE,97.95614035,36.2875,FromCorner,Manchester United
8506,10260,696365,Marcus Rashford,28,0.2096726,0.6233,AttemptSaved,#C70101,3901205,FALSE,100.7327586,45.26191082,RegularPlay,Manchester United
8507,10260,967622,Antony,29,0.06410225481,0.2987,AttemptSaved,#C70101,3901205,FALSE,87.96323529,34.83875,FromCorner,Manchester United
8508,10260,413557,Anthony Martial,33,0.02699785121,NA,Miss,#C70101,3901205,FALSE,86.13823529,19.72535032,RegularPlay,Manchester United
8509,10204,831489,Alexis Mac Allister,34,0.03343733773,NA,Miss,#0850A0,3901205,FALSE,78.09271845,40.13333333,RegularPlay,Brighton & Hove Albion
8510,10204,1073742,Julio Enciso,37,0.04013603926,NA,Miss,#0850A0,3901205,FALSE,89.6,21.12662421,RegularPlay,Brighton & Hove Albion
8511,10260,413557,Anthony Martial,39,0.08584219217,0.0651,AttemptSaved,#C70101,3901205,FALSE,94.48245614,44.3510828,RegularPlay,Manchester United
8512,10260,760320,Aaron Wan-Bissaka,41,0.07107522339,NA,AttemptSaved,#C70101,3901205,FALSE,95.7368421,25.4759375,RegularPlay,Manchester United
8513,10204,1336566,Facundo Buonanotte,45,0.02055281214,NA,Miss,#0850A0,3901205,FALSE,96.99122807,15.52152866,SetPiece,Brighton & Hove Albion
8514,10204,1073742,Julio Enciso,45,0.02883554623,NA,Miss,#0850A0,3901205,FALSE,79.55679612,44.63133758,RegularPlay,Brighton & Hove Albion
8515,10204,1336566,Facundo Buonanotte,47,0.01742797717,NA,Miss,#0850A0,3901205,FALSE,83.72378641,16.15210191,RegularPlay,Brighton & Hove Albion
8516,10204,1073742,Julio Enciso,52,0.05175951868,NA,AttemptSaved,#0850A0,3901205,FALSE,91.4,41.656875,RegularPlay,Brighton & Hove Albion
8517,10204,862608,Kaoru Mitoma,55,0.04215586185,NA,Miss,#0850A0,3901205,FALSE,101.2068966,47.36382165,RegularPlay,Brighton & Hove Albion
8518,10260,696365,Marcus Rashford,56,0.01884810254,NA,AttemptSaved,#C70101,3901205,FALSE,82.82281553,45.96254777,RegularPlay,Manchester United
